timestep, temperature_gpu, type, power_draw_w, power_limit_w, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
4740, 39, shfl_bs, 115, 350,1695,9501,1695
4741, 39, shfl_bs, 115, 350,1695,9501,1695
4742, 39, shfl_bs, 115, 350,1695,9501,1695
4743, 39, shfl_bs, 115, 350,1695,9501,1695
4744, 39, shfl_bs, 115, 350,1695,9501,1695
4745, 39, shfl_bs, 115, 350,1695,9501,1695
4746, 39, shfl_bs, 115, 350,1695,9501,1695
4747, 39, shfl_bs, 115, 350,1695,9501,1695
4748, 39, shfl_bs, 115, 350,1695,9501,1695
4749, 39, shfl_bs, 115, 350,1695,9501,1695
4750, 39, shfl_bs, 115, 350,1695,9501,1695
4751, 39, shfl_bs, 115, 350,1695,9501,1695
4752, 39, shfl_bs, 115, 350,1695,9501,1695
4753, 39, shfl_bs, 115, 350,1695,9501,1695
4754, 39, shfl_bs, 115, 350,1695,9501,1695
4755, 39, shfl_bs, 115, 350,1695,9501,1695
4756, 39, shfl_bs, 115, 350,1695,9501,1695
4757, 39, shfl_bs, 115, 350,1695,9501,1695
4758, 39, shfl_bs, 115, 350,1695,9501,1695
4759, 39, shfl_bs, 115, 350,1695,9501,1695
4760, 39, shfl_bs, 115, 350,1695,9501,1695
4761, 39, shfl_bs, 115, 350,1695,9501,1695
4762, 39, shfl_bs, 115, 350,1695,9501,1695
4763, 39, shfl_bs, 115, 350,1695,9501,1695
4764, 39, shfl_bs, 115, 350,1695,9501,1695
4765, 39, shfl_bs, 115, 350,1695,9501,1695
4766, 39, shfl_bs, 115, 350,1695,9501,1695
4767, 39, shfl_bs, 115, 350,1695,9501,1695
4768, 39, shfl_bs, 115, 350,1695,9501,1695
4769, 39, shfl_bs, 115, 350,1695,9501,1695
4770, 39, shfl_bs, 115, 350,1695,9501,1695
4771, 39, shfl_bs, 115, 350,1695,9501,1695
4772, 39, shfl_bs, 115, 350,1695,9501,1695
4773, 39, shfl_bs, 115, 350,1695,9501,1695
4774, 39, shfl_bs, 115, 350,1695,9501,1695
4775, 39, shfl_bs, 115, 350,1695,9501,1695
4776, 39, shfl_bs, 115, 350,1695,9501,1695
4777, 39, shfl_bs, 115, 350,1695,9501,1695
4778, 39, shfl_bs, 115, 350,1695,9501,1695
4779, 39, shfl_bs, 115, 350,1695,9501,1695
4780, 39, shfl_bs, 115, 350,1695,9501,1695
4781, 39, shfl_bs, 115, 350,1695,9501,1695
4782, 39, shfl_bs, 115, 350,1695,9501,1695
4783, 39, shfl_bs, 115, 350,1695,9501,1695
4784, 39, shfl_bs, 115, 350,1695,9501,1695
4785, 39, shfl_bs, 115, 350,1695,9501,1695
4786, 39, shfl_bs, 115, 350,1695,9501,1695
4787, 39, shfl_bs, 115, 350,1695,9501,1695
4788, 39, shfl_bs, 115, 350,1695,9501,1695
4789, 39, shfl_bs, 115, 350,1695,9501,1695
4790, 39, shfl_bs, 115, 350,1695,9501,1695
4791, 39, shfl_bs, 115, 350,1695,9501,1695
4792, 39, shfl_bs, 115, 350,1695,9501,1695
4793, 39, shfl_bs, 115, 350,1695,9501,1695
4794, 39, shfl_bs, 115, 350,1695,9501,1695
4795, 39, shfl_bs, 115, 350,1695,9501,1695
4796, 39, shfl_bs, 115, 350,1695,9501,1695
4797, 39, shfl_bs, 115, 350,1695,9501,1695
4798, 39, shfl_bs, 115, 350,1695,9501,1695
4799, 39, shfl_bs, 115, 350,1695,9501,1695
4800, 39, shfl_bs, 115, 350,1695,9501,1695
4801, 39, shfl_bs, 115, 350,1695,9501,1695
4802, 39, shfl_bs, 115, 350,1695,9501,1695
4803, 39, shfl_bs, 115, 350,1695,9501,1695
4804, 39, shfl_bs, 115, 350,1695,9501,1695
4805, 39, shfl_bs, 115, 350,1695,9501,1695
4806, 39, shfl_bs, 115, 350,1695,9501,1695
4807, 39, shfl_bs, 115, 350,1695,9501,1695
4808, 39, shfl_bs, 115, 350,1695,9501,1695
4809, 39, shfl_bs, 115, 350,1695,9501,1695
4810, 39, shfl_bs, 115, 350,1695,9501,1695
4811, 39, shfl_bs, 115, 350,1695,9501,1695
4812, 39, shfl_bs, 115, 350,1695,9501,1695
4813, 39, shfl_bs, 115, 350,1695,9501,1695
4814, 39, shfl_bs, 115, 350,1695,9501,1695
4815, 39, shfl_bs, 115, 350,1695,9501,1695
4816, 39, shfl_bs, 115, 350,1695,9501,1695
4817, 39, shfl_bs, 115, 350,1695,9501,1695
4818, 39, shfl_bs, 115, 350,1695,9501,1695
4819, 39, shfl_bs, 115, 350,1695,9501,1695
4820, 39, shfl_bs, 115, 350,1695,9501,1695
4821, 39, shfl_bs, 115, 350,1695,9501,1695
4822, 39, shfl_bs, 115, 350,1695,9501,1695
4823, 39, shfl_bs, 115, 350,1695,9501,1695
4824, 39, shfl_bs, 115, 350,1695,9501,1695
4825, 39, shfl_bs, 115, 350,1695,9501,1695
4826, 39, shfl_bs, 115, 350,1695,9501,1695
4827, 39, shfl_bs, 115, 350,1695,9501,1695
4828, 39, shfl_bs, 115, 350,1695,9501,1695
4829, 39, shfl_bs, 115, 350,1695,9501,1695
4830, 39, shfl_bs, 115, 350,1695,9501,1695
4831, 39, shfl_bs, 115, 350,1695,9501,1695
4832, 39, shfl_bs, 115, 350,1695,9501,1695
4833, 39, shfl_bs, 115, 350,1695,9501,1695
4834, 39, shfl_bs, 115, 350,1695,9501,1695
4835, 39, shfl_bs, 115, 350,1695,9501,1695
4836, 39, shfl_bs, 115, 350,1695,9501,1695
4837, 39, shfl_bs, 115, 350,1695,9501,1695
4838, 39, shfl_bs, 115, 350,1695,9501,1695
4839, 39, shfl_bs, 115, 350,1695,9501,1695
4840, 39, shfl_bs, 115, 350,1695,9501,1695
4841, 39, shfl_bs, 115, 350,1695,9501,1695
4842, 39, shfl_bs, 115, 350,1695,9501,1695
4843, 39, shfl_bs, 115, 350,1695,9501,1695
4844, 39, shfl_bs, 115, 350,1695,9501,1695
4845, 39, shfl_bs, 115, 350,1695,9501,1695
4846, 39, shfl_bs, 115, 350,1695,9501,1695
4847, 39, shfl_bs, 115, 350,1695,9501,1695
4848, 39, shfl_bs, 115, 350,1695,9501,1695
4849, 39, shfl_bs, 115, 350,1695,9501,1695
4850, 39, shfl_bs, 115, 350,1695,9501,1695
4851, 39, shfl_bs, 115, 350,1695,9501,1695
4852, 39, shfl_bs, 115, 350,1695,9501,1695
4853, 39, shfl_bs, 115, 350,1695,9501,1695
4854, 39, shfl_bs, 115, 350,1695,9501,1695
4855, 39, shfl_bs, 115, 350,1695,9501,1695
4856, 39, shfl_bs, 115, 350,1695,9501,1695
4857, 39, shfl_bs, 115, 350,1695,9501,1695
4858, 39, shfl_bs, 115, 350,1695,9501,1695
4859, 39, shfl_bs, 115, 350,1695,9501,1695
4860, 39, shfl_bs, 115, 350,1695,9501,1695
4861, 39, shfl_bs, 115, 350,1695,9501,1695
4862, 39, shfl_bs, 115, 350,1695,9501,1695
4863, 39, shfl_bs, 115, 350,1695,9501,1695
4864, 39, shfl_bs, 115, 350,1695,9501,1695
4865, 39, shfl_bs, 115, 350,1695,9501,1695
4866, 39, shfl_bs, 115, 350,1695,9501,1695
4867, 39, shfl_bs, 115, 350,1695,9501,1695
4868, 39, shfl_bs, 115, 350,1695,9501,1695
4869, 39, shfl_bs, 115, 350,1695,9501,1695
4870, 39, shfl_bs, 115, 350,1695,9501,1695
4871, 39, shfl_bs, 115, 350,1695,9501,1695
4872, 39, shfl_bs, 115, 350,1695,9501,1695
4873, 39, shfl_bs, 115, 350,1695,9501,1695
4874, 39, shfl_bs, 115, 350,1695,9501,1695
4875, 39, shfl_bs, 115, 350,1695,9501,1695
4876, 39, shfl_bs, 115, 350,1695,9501,1695
4877, 39, shfl_bs, 115, 350,1695,9501,1695
4878, 39, shfl_bs, 115, 350,1695,9501,1695
4879, 39, shfl_bs, 115, 350,1695,9501,1695
4880, 39, shfl_bs, 115, 350,1695,9501,1695
4881, 39, shfl_bs, 115, 350,1695,9501,1695
4882, 39, shfl_bs, 115, 350,1695,9501,1695
4883, 39, shfl_bs, 115, 350,1695,9501,1695
4884, 39, shfl_bs, 115, 350,1695,9501,1695
4885, 39, shfl_bs, 115, 350,1695,9501,1695
4886, 39, shfl_bs, 115, 350,1695,9501,1695
4887, 39, shfl_bs, 115, 350,1695,9501,1695
4888, 39, shfl_bs, 115, 350,1695,9501,1695
4889, 39, shfl_bs, 115, 350,1695,9501,1695
4890, 39, shfl_bs, 115, 350,1695,9501,1695
4891, 39, shfl_bs, 115, 350,1695,9501,1695
4892, 39, shfl_bs, 115, 350,1695,9501,1695
4893, 39, shfl_bs, 115, 350,1695,9501,1695
4894, 39, shfl_bs, 115, 350,1695,9501,1695
4895, 39, shfl_bs, 115, 350,1695,9501,1695
4896, 39, shfl_bs, 115, 350,1695,9501,1695
4897, 39, shfl_bs, 115, 350,1695,9501,1695
4898, 39, shfl_bs, 115, 350,1695,9501,1695
4899, 39, shfl_bs, 115, 350,1695,9501,1695
4900, 39, shfl_bs, 115, 350,1695,9501,1695
4901, 39, shfl_bs, 115, 350,1695,9501,1695
4902, 39, shfl_bs, 115, 350,1695,9501,1695
4903, 39, shfl_bs, 115, 350,1695,9501,1695
4904, 39, shfl_bs, 115, 350,1695,9501,1695
4905, 39, shfl_bs, 115, 350,1695,9501,1695
4906, 39, shfl_bs, 115, 350,1695,9501,1695
4907, 39, shfl_bs, 115, 350,1695,9501,1695
4908, 39, shfl_bs, 115, 350,1695,9501,1695
4909, 39, shfl_bs, 115, 350,1695,9501,1695
4910, 39, shfl_bs, 115, 350,1695,9501,1695
4911, 39, shfl_bs, 115, 350,1695,9501,1695
4912, 39, shfl_bs, 115, 350,1695,9501,1695
4913, 39, shfl_bs, 115, 350,1695,9501,1695
4914, 39, shfl_bs, 115, 350,1695,9501,1695
4915, 39, shfl_bs, 115, 350,1695,9501,1695
4916, 39, shfl_bs, 115, 350,1695,9501,1695
4917, 39, shfl_bs, 115, 350,1695,9501,1695
4918, 39, shfl_bs, 115, 350,1695,9501,1695
4919, 39, shfl_bs, 115, 350,1695,9501,1695
4920, 39, shfl_bs, 115, 350,1695,9501,1695
4921, 39, shfl_bs, 115, 350,1695,9501,1695
4922, 39, shfl_bs, 115, 350,1695,9501,1695
4923, 39, shfl_bs, 115, 350,1695,9501,1695
4924, 39, shfl_bs, 115, 350,1695,9501,1695
4925, 39, shfl_bs, 115, 350,1695,9501,1695
4926, 39, shfl_bs, 115, 350,1695,9501,1695
4927, 39, shfl_bs, 115, 350,1695,9501,1695
4928, 39, shfl_bs, 115, 350,1695,9501,1695
4929, 39, shfl_bs, 115, 350,1695,9501,1695
4930, 39, shfl_bs, 115, 350,1695,9501,1695
4931, 39, shfl_bs, 115, 350,1695,9501,1695
4932, 39, shfl_bs, 115, 350,1695,9501,1695
4933, 39, shfl_bs, 115, 350,1695,9501,1695
4934, 39, shfl_bs, 115, 350,1695,9501,1695
4935, 39, shfl_bs, 115, 350,1695,9501,1695
4936, 39, shfl_bs, 115, 350,1695,9501,1695
4937, 39, shfl_bs, 115, 350,1695,9501,1695
4938, 39, shfl_bs, 115, 350,1695,9501,1695
4939, 39, shfl_bs, 115, 350,1695,9501,1695
4940, 39, shfl_bs, 115, 350,1695,9501,1695
4941, 39, shfl_bs, 115, 350,1695,9501,1695
4942, 39, shfl_bs, 115, 350,1695,9501,1695
4943, 39, shfl_bs, 115, 350,1695,9501,1695
4944, 39, shfl_bs, 115, 350,1695,9501,1695
4945, 39, shfl_bs, 115, 350,1695,9501,1695
4946, 39, shfl_bs, 115, 350,1695,9501,1695
4947, 39, shfl_bs, 115, 350,1695,9501,1695
4948, 39, shfl_bs, 115, 350,1695,9501,1695
4949, 39, shfl_bs, 115, 350,1695,9501,1695
4950, 39, shfl_bs, 115, 350,1695,9501,1695
4951, 39, shfl_bs, 115, 350,1695,9501,1695
4952, 39, shfl_bs, 115, 350,1695,9501,1695
4953, 39, shfl_bs, 115, 350,1695,9501,1695
4954, 39, shfl_bs, 115, 350,1695,9501,1695
4955, 39, shfl_bs, 115, 350,1695,9501,1695
4956, 39, shfl_bs, 115, 350,1695,9501,1695
4957, 39, shfl_bs, 115, 350,1695,9501,1695
4958, 39, shfl_bs, 115, 350,1695,9501,1695
4959, 39, shfl_bs, 115, 350,1695,9501,1695
4960, 39, shfl_bs, 115, 350,1695,9501,1695
4961, 39, shfl_bs, 115, 350,1695,9501,1695
4962, 39, shfl_bs, 115, 350,1695,9501,1695
4963, 39, shfl_bs, 115, 350,1695,9501,1695
4964, 39, shfl_bs, 115, 350,1695,9501,1695
4965, 39, shfl_bs, 115, 350,1695,9501,1695
4966, 39, shfl_bs, 115, 350,1695,9501,1695
4967, 39, shfl_bs, 115, 350,1695,9501,1695
4968, 39, shfl_bs, 115, 350,1695,9501,1695
4969, 39, shfl_bs, 115, 350,1695,9501,1695
4970, 39, shfl_bs, 115, 350,1695,9501,1695
4971, 39, shfl_bs, 115, 350,1695,9501,1695
4972, 39, shfl_bs, 115, 350,1695,9501,1695
4973, 39, shfl_bs, 115, 350,1695,9501,1695
4974, 39, shfl_bs, 115, 350,1695,9501,1695
4975, 39, shfl_bs, 115, 350,1695,9501,1695
4976, 39, shfl_bs, 115, 350,1695,9501,1695
4977, 39, shfl_bs, 115, 350,1695,9501,1695
4978, 39, shfl_bs, 115, 350,1695,9501,1695
4979, 39, shfl_bs, 115, 350,1695,9501,1695
4980, 39, shfl_bs, 115, 350,1695,9501,1695
4981, 39, shfl_bs, 115, 350,1695,9501,1695
4982, 39, shfl_bs, 115, 350,1695,9501,1695
4983, 39, shfl_bs, 115, 350,1695,9501,1695
4984, 39, shfl_bs, 115, 350,1695,9501,1695
4985, 39, shfl_bs, 115, 350,1695,9501,1695
4986, 39, shfl_bs, 115, 350,1695,9501,1695
4987, 39, shfl_bs, 115, 350,1695,9501,1695
4988, 39, shfl_bs, 115, 350,1695,9501,1695
4989, 39, shfl_bs, 115, 350,1695,9501,1695
4990, 39, shfl_bs, 115, 350,1695,9501,1695
4991, 39, shfl_bs, 115, 350,1695,9501,1695
4992, 39, shfl_bs, 115, 350,1695,9501,1695
4993, 39, shfl_bs, 115, 350,1695,9501,1695
4994, 39, shfl_bs, 115, 350,1695,9501,1695
4995, 39, shfl_bs, 115, 350,1695,9501,1695
4996, 39, shfl_bs, 115, 350,1695,9501,1695
4997, 39, shfl_bs, 115, 350,1695,9501,1695
4998, 39, shfl_bs, 115, 350,1695,9501,1695
4999, 39, shfl_bs, 115, 350,1695,9501,1695
5000, 39, shfl_bs, 115, 350,1695,9501,1695
5001, 39, shfl_bs, 115, 350,1695,9501,1695
5002, 39, shfl_bs, 115, 350,1695,9501,1695
5003, 39, shfl_bs, 115, 350,1695,9501,1695
5004, 39, shfl_bs, 115, 350,1695,9501,1695
5005, 39, shfl_bs, 115, 350,1695,9501,1695
5006, 39, shfl_bs, 115, 350,1695,9501,1695
5007, 39, shfl_bs, 115, 350,1695,9501,1695
5008, 39, shfl_bs, 115, 350,1695,9501,1695
5009, 39, shfl_bs, 115, 350,1695,9501,1695
5010, 39, shfl_bs, 115, 350,1695,9501,1695
5011, 39, shfl_bs, 115, 350,1695,9501,1695
5012, 39, shfl_bs, 115, 350,1695,9501,1695
5013, 39, shfl_bs, 115, 350,1695,9501,1695
5014, 39, shfl_bs, 115, 350,1695,9501,1695
5015, 39, shfl_bs, 115, 350,1695,9501,1695
5016, 39, shfl_bs, 115, 350,1695,9501,1695
5017, 39, shfl_bs, 115, 350,1695,9501,1695
5018, 39, shfl_bs, 115, 350,1695,9501,1695
5019, 39, shfl_bs, 115, 350,1695,9501,1695
5020, 39, shfl_bs, 115, 350,1695,9501,1695
5021, 39, shfl_bs, 115, 350,1695,9501,1695
5022, 39, shfl_bs, 115, 350,1695,9501,1695
5023, 39, shfl_bs, 115, 350,1695,9501,1695
5024, 39, shfl_bs, 115, 350,1695,9501,1695
5025, 39, shfl_bs, 115, 350,1695,9501,1695
5026, 39, shfl_bs, 115, 350,1695,9501,1695
5027, 39, shfl_bs, 115, 350,1695,9501,1695
5028, 39, shfl_bs, 115, 350,1695,9501,1695
5029, 39, shfl_bs, 115, 350,1695,9501,1695
5030, 39, shfl_bs, 115, 350,1695,9501,1695
5031, 39, shfl_bs, 115, 350,1695,9501,1695
5032, 39, shfl_bs, 115, 350,1695,9501,1695
5033, 39, shfl_bs, 115, 350,1695,9501,1695
5034, 39, shfl_bs, 115, 350,1695,9501,1695
5035, 39, shfl_bs, 115, 350,1695,9501,1695
5036, 39, shfl_bs, 115, 350,1695,9501,1695
5037, 39, shfl_bs, 115, 350,1695,9501,1695
5038, 39, shfl_bs, 115, 350,1695,9501,1695
5039, 39, shfl_bs, 115, 350,1695,9501,1695
5040, 39, shfl_bs, 115, 350,1695,9501,1695
5041, 39, shfl_bs, 115, 350,1695,9501,1695
5042, 39, shfl_bs, 115, 350,1695,9501,1695
5043, 39, shfl_bs, 115, 350,1695,9501,1695
5044, 39, shfl_bs, 115, 350,1695,9501,1695
5045, 39, shfl_bs, 115, 350,1695,9501,1695
5046, 39, shfl_bs, 115, 350,1695,9501,1695
5047, 39, shfl_bs, 115, 350,1695,9501,1695
5048, 39, shfl_bs, 115, 350,1695,9501,1695
5049, 39, shfl_bs, 115, 350,1695,9501,1695
5050, 39, shfl_bs, 115, 350,1695,9501,1695
5051, 39, shfl_bs, 115, 350,1695,9501,1695
5052, 39, shfl_bs, 115, 350,1695,9501,1695
5053, 39, shfl_bs, 115, 350,1695,9501,1695
5054, 39, shfl_bs, 115, 350,1695,9501,1695
5055, 39, shfl_bs, 115, 350,1695,9501,1695
5056, 39, shfl_bs, 115, 350,1695,9501,1695
5057, 39, shfl_bs, 115, 350,1695,9501,1695
5058, 39, shfl_bs, 115, 350,1695,9501,1695
5059, 39, shfl_bs, 115, 350,1695,9501,1695
5060, 39, shfl_bs, 115, 350,1695,9501,1695
5061, 39, shfl_bs, 115, 350,1695,9501,1695
5062, 39, shfl_bs, 115, 350,1695,9501,1695
5063, 39, shfl_bs, 115, 350,1695,9501,1695
5064, 39, shfl_bs, 115, 350,1695,9501,1695
5065, 39, shfl_bs, 115, 350,1695,9501,1695
5066, 39, shfl_bs, 115, 350,1695,9501,1695
5067, 39, shfl_bs, 115, 350,1695,9501,1695
5068, 39, shfl_bs, 115, 350,1695,9501,1695
5069, 39, shfl_bs, 115, 350,1695,9501,1695
5070, 39, shfl_bs, 115, 350,1695,9501,1695
5071, 39, shfl_bs, 115, 350,1695,9501,1695
5072, 39, shfl_bs, 115, 350,1695,9501,1695
5073, 39, shfl_bs, 115, 350,1695,9501,1695
5074, 39, shfl_bs, 115, 350,1695,9501,1695
5075, 39, shfl_bs, 115, 350,1695,9501,1695
5076, 39, shfl_bs, 115, 350,1695,9501,1695
5077, 39, shfl_bs, 115, 350,1695,9501,1695
5078, 39, shfl_bs, 115, 350,1695,9501,1695
5079, 39, shfl_bs, 115, 350,1695,9501,1695
5080, 39, shfl_bs, 115, 350,1695,9501,1695
5081, 39, shfl_bs, 115, 350,1695,9501,1695
5082, 39, shfl_bs, 115, 350,1695,9501,1695
5083, 39, shfl_bs, 115, 350,1695,9501,1695
5084, 39, shfl_bs, 115, 350,1695,9501,1695
5085, 39, shfl_bs, 115, 350,1695,9501,1695
5086, 39, shfl_bs, 115, 350,1695,9501,1695
5087, 39, shfl_bs, 115, 350,1695,9501,1695
5088, 39, shfl_bs, 115, 350,1695,9501,1695
5089, 39, shfl_bs, 115, 350,1695,9501,1695
5090, 39, shfl_bs, 115, 350,1695,9501,1695
5091, 39, shfl_bs, 115, 350,1695,9501,1695
5092, 39, shfl_bs, 115, 350,1695,9501,1695
5093, 39, shfl_bs, 115, 350,1695,9501,1695
5094, 39, shfl_bs, 115, 350,1695,9501,1695
5095, 39, shfl_bs, 115, 350,1695,9501,1695
5096, 39, shfl_bs, 115, 350,1695,9501,1695
5097, 39, shfl_bs, 115, 350,1695,9501,1695
5098, 39, shfl_bs, 115, 350,1695,9501,1695
5099, 39, shfl_bs, 115, 350,1695,9501,1695
5100, 39, shfl_bs, 115, 350,1695,9501,1695
5101, 39, shfl_bs, 115, 350,1695,9501,1695
5102, 39, shfl_bs, 115, 350,1695,9501,1695
5103, 39, shfl_bs, 115, 350,1695,9501,1695
5104, 39, shfl_bs, 115, 350,1695,9501,1695
5105, 39, shfl_bs, 115, 350,1695,9501,1695
5106, 39, shfl_bs, 115, 350,1695,9501,1695
5107, 39, shfl_bs, 115, 350,1695,9501,1695
5108, 39, shfl_bs, 115, 350,1695,9501,1695
5109, 39, shfl_bs, 115, 350,1695,9501,1695
5110, 39, shfl_bs, 115, 350,1695,9501,1695
5111, 39, shfl_bs, 115, 350,1695,9501,1695
5112, 39, shfl_bs, 115, 350,1695,9501,1695
5113, 39, shfl_bs, 115, 350,1695,9501,1695
5114, 39, shfl_bs, 115, 350,1695,9501,1695
5115, 39, shfl_bs, 115, 350,1695,9501,1695
5116, 39, shfl_bs, 115, 350,1695,9501,1695
5117, 39, shfl_bs, 115, 350,1695,9501,1695
5118, 39, shfl_bs, 115, 350,1695,9501,1695
5119, 39, shfl_bs, 115, 350,1695,9501,1695
5120, 39, shfl_bs, 115, 350,1695,9501,1695
5121, 39, shfl_bs, 115, 350,1695,9501,1695
5122, 39, shfl_bs, 115, 350,1695,9501,1695
5123, 39, shfl_bs, 115, 350,1695,9501,1695
5124, 39, shfl_bs, 115, 350,1695,9501,1695
5125, 39, shfl_bs, 115, 350,1695,9501,1695
5126, 39, shfl_bs, 115, 350,1695,9501,1695
5127, 39, shfl_bs, 115, 350,1695,9501,1695
5128, 39, shfl_bs, 115, 350,1695,9501,1695
5129, 39, shfl_bs, 115, 350,1695,9501,1695
5130, 39, shfl_bs, 115, 350,1695,9501,1695
5131, 39, shfl_bs, 115, 350,1695,9501,1695
5132, 39, shfl_bs, 115, 350,1695,9501,1695
5133, 39, shfl_bs, 115, 350,1695,9501,1695
5134, 39, shfl_bs, 115, 350,1695,9501,1695
5135, 39, shfl_bs, 115, 350,1695,9501,1695
5136, 39, shfl_bs, 115, 350,1695,9501,1695
5137, 39, shfl_bs, 115, 350,1695,9501,1695
5138, 39, shfl_bs, 115, 350,1695,9501,1695
5139, 39, shfl_bs, 115, 350,1695,9501,1695
5140, 39, shfl_bs, 115, 350,1695,9501,1695
5141, 39, shfl_bs, 115, 350,1695,9501,1695
5142, 39, shfl_bs, 115, 350,1695,9501,1695
5143, 39, shfl_bs, 115, 350,1695,9501,1695
5144, 39, shfl_bs, 115, 350,1695,9501,1695
5145, 39, shfl_bs, 115, 350,1695,9501,1695
5146, 39, shfl_bs, 115, 350,1695,9501,1695
5147, 39, shfl_bs, 115, 350,1695,9501,1695
5148, 39, shfl_bs, 115, 350,1695,9501,1695
5149, 39, shfl_bs, 115, 350,1695,9501,1695
5150, 39, shfl_bs, 115, 350,1695,9501,1695
5151, 39, shfl_bs, 115, 350,1695,9501,1695
5152, 39, shfl_bs, 115, 350,1695,9501,1695
5153, 39, shfl_bs, 115, 350,1695,9501,1695
5154, 39, shfl_bs, 115, 350,1695,9501,1695
5155, 39, shfl_bs, 115, 350,1695,9501,1695
5156, 39, shfl_bs, 115, 350,1695,9501,1695
5157, 39, shfl_bs, 115, 350,1695,9501,1695
5158, 39, shfl_bs, 115, 350,1695,9501,1695
5159, 39, shfl_bs, 115, 350,1695,9501,1695
5160, 39, shfl_bs, 115, 350,1695,9501,1695
5161, 39, shfl_bs, 115, 350,1695,9501,1695
5162, 39, shfl_bs, 115, 350,1695,9501,1695
5163, 39, shfl_bs, 115, 350,1695,9501,1695
5164, 39, shfl_bs, 115, 350,1695,9501,1695
5165, 39, shfl_bs, 115, 350,1695,9501,1695
5166, 39, shfl_bs, 115, 350,1695,9501,1695
5167, 39, shfl_bs, 115, 350,1695,9501,1695
5168, 39, shfl_bs, 115, 350,1695,9501,1695
5169, 39, shfl_bs, 115, 350,1695,9501,1695
5170, 39, shfl_bs, 115, 350,1695,9501,1695
5171, 39, shfl_bs, 115, 350,1695,9501,1695
5172, 39, shfl_bs, 115, 350,1695,9501,1695
5173, 39, shfl_bs, 115, 350,1695,9501,1695
5174, 39, shfl_bs, 115, 350,1695,9501,1695
5175, 39, shfl_bs, 115, 350,1695,9501,1695
5176, 39, shfl_bs, 115, 350,1695,9501,1695
5177, 39, shfl_bs, 115, 350,1695,9501,1695
5178, 39, shfl_bs, 115, 350,1695,9501,1695
5179, 39, shfl_bs, 115, 350,1695,9501,1695
5180, 39, shfl_bs, 115, 350,1695,9501,1695
5181, 39, shfl_bs, 115, 350,1695,9501,1695
5182, 39, shfl_bs, 115, 350,1695,9501,1695
5183, 39, shfl_bs, 115, 350,1695,9501,1695
5184, 39, shfl_bs, 115, 350,1695,9501,1695
5185, 39, shfl_bs, 115, 350,1695,9501,1695
5186, 39, shfl_bs, 115, 350,1695,9501,1695
5187, 39, shfl_bs, 115, 350,1695,9501,1695
5188, 39, shfl_bs, 115, 350,1695,9501,1695
5189, 39, shfl_bs, 115, 350,1695,9501,1695
5190, 39, shfl_bs, 115, 350,1695,9501,1695
5191, 39, shfl_bs, 115, 350,1695,9501,1695
5192, 39, shfl_bs, 115, 350,1695,9501,1695
5193, 39, shfl_bs, 115, 350,1695,9501,1695
5194, 39, shfl_bs, 115, 350,1695,9501,1695
5195, 39, shfl_bs, 115, 350,1695,9501,1695
5196, 39, shfl_bs, 115, 350,1695,9501,1695
5197, 39, shfl_bs, 115, 350,1695,9501,1695
5198, 39, shfl_bs, 115, 350,1695,9501,1695
5199, 39, shfl_bs, 115, 350,1695,9501,1695
5200, 39, shfl_bs, 115, 350,1695,9501,1695
5201, 39, shfl_bs, 115, 350,1695,9501,1695
5202, 39, shfl_bs, 115, 350,1695,9501,1695
5203, 39, shfl_bs, 115, 350,1695,9501,1695
5204, 39, shfl_bs, 115, 350,1695,9501,1695
5205, 39, shfl_bs, 115, 350,1695,9501,1695
5206, 39, shfl_bs, 115, 350,1695,9501,1695
5207, 39, shfl_bs, 115, 350,1695,9501,1695
5208, 39, shfl_bs, 115, 350,1695,9501,1695
5209, 39, shfl_bs, 115, 350,1695,9501,1695
5210, 39, shfl_bs, 115, 350,1695,9501,1695
5211, 39, shfl_bs, 115, 350,1695,9501,1695
5212, 39, shfl_bs, 115, 350,1695,9501,1695
5213, 39, shfl_bs, 115, 350,1695,9501,1695
5214, 39, shfl_bs, 115, 350,1695,9501,1695
5215, 39, shfl_bs, 115, 350,1695,9501,1695
5216, 39, shfl_bs, 115, 350,1695,9501,1695
5217, 39, shfl_bs, 115, 350,1695,9501,1695
5218, 39, shfl_bs, 115, 350,1695,9501,1695
5219, 39, shfl_bs, 115, 350,1695,9501,1695
5220, 39, shfl_bs, 115, 350,1695,9501,1695
5221, 39, shfl_bs, 115, 350,1695,9501,1695
5222, 39, shfl_bs, 115, 350,1695,9501,1695
5223, 39, shfl_bs, 115, 350,1695,9501,1695
5224, 39, shfl_bs, 115, 350,1695,9501,1695
5225, 39, shfl_bs, 115, 350,1695,9501,1695
5226, 39, shfl_bs, 115, 350,1695,9501,1695
5227, 39, shfl_bs, 115, 350,1695,9501,1695
5228, 39, shfl_bs, 115, 350,1695,9501,1695
5229, 39, shfl_bs, 115, 350,1695,9501,1695
5230, 39, shfl_bs, 115, 350,1695,9501,1695
5231, 39, shfl_bs, 115, 350,1695,9501,1695
5232, 39, shfl_bs, 115, 350,1695,9501,1695
5233, 39, shfl_bs, 115, 350,1695,9501,1695
5234, 39, shfl_bs, 115, 350,1695,9501,1695
5235, 39, shfl_bs, 115, 350,1695,9501,1695
5236, 39, shfl_bs, 115, 350,1695,9501,1695
